hillnumber, hillname, region, parent, classification, metres, feet, gridref, gridref10, colgridref, colheight, drop, feature, observations, survey, revision, comments, map50, map25, xcoord, ycoord, latitude, longitude, country, climbed, tumponly,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,Sy,Fel,CoH,CoA,CoU,CoL,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,DN,BL,Bg,T100,xMT,xC,xG,xN,xDT,O,Un,P600,P500
14781,"Bryn Ty-mawr","30B",1975,"1","154","505","SH551666","SH 55108 66613","SH554660","109","45","no feature: pasture","","","2012-01-20","","114 115","OL17W 263S","255105","366610","53.176828","-4.169468","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14782,"Coed yr Odyn","30B",2038,"1","154","505","SH630501","SH 63019 50183","SH630499","115","39","grassy mound","summit is in trees","","2012-12-05","alternative summit at SH629499","115","OL17W","263016","350180","53.031326","-4.044169","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14783,"Moelypenmaen","30A",1956,"1","153","502","SH338386","SH 33808 38688","SH344391","91","62","outcrop","outcrop 40m S at SH 33812 38648 is probably lower","","2012-01-20","","123","253","233804","338684","52.91981","-4.473463","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14784,"Cefn-trefor-fawr","30D",2074,"1","151","495","SH623361","SH 62318 36117","SH628370","78","73","knoll","","","2012-01-20","","124","OL18W","262315","336114","52.904782","-4.04863","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14785,"Pen Tyn Llidiart","30A",1954,"1","150","492","SH255347","SH 25566 34792","SH268354","72","78","outcrop","","","2012-01-20","","123","253","225562","334788","52.882209","-4.593832","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14786,"Parys Mountain","30A",1961,"1","147","482","SH442905","SH 44271 90541","SH451907","81","66","mound","rock 40m NE at SH 44307 90561 and ground by trig point (SH 44312 90552) are lower","Abney level","2017-01-15","","114","263N","244268","390538","53.388674","-4.343211","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14787,"Pen-y-coed","30F",2155,"1","147","482","SH816053","SH 81620 05364","SH819055","106","41","brackeny knoll in pasture","","","2012-12-05","","124 125","215W","281617","305360","52.633053","-3.750668","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14788,"Mynydd Ystum","30A",1955,"1","146","479","SH187284","SH 18709 28470","SH195294","82","64","ground c 4m SE of trig point","","","2012-01-20","","123","253","218705","328466","52.823172","-4.692101","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14789,"Denbigh Castle","30C",2042,"1","143.2","470","SJ051658","SJ 05174 65805","SJ 0469 6570","110.2","33","no feature: grass","","Trimble GeoXH 6000","2018-06-21","Drop surveyed as 33.0 m","116","264N 265","305172","365802","53.180853","-3.420414","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14790,"Bryn-mawr","30B",2031,"1","143","469","SH765766","SH 76566 76674","SH762763","113","30","outcrop","","","2012-12-05","","115","OL17E","276563","376671","53.272632","-3.852491","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14791,"Chirk Green Hill","30E",2087,"1","141","463","SJ297389","","SJ290378","106","35","","","","2012-01-20","","126","240 256","329700","338900","52.942880","-3.047578","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14792,"Cefn-cynhafal","30F",2151,"1","141","463","SN670990","SN 67067 99020","SN667986","106","35","knoll in pasture","","","2013-04-25","Deleted and reinstated Apr 2013","135","OL23W","267064","299016","52.572683","-3.963027","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14793,"Caergwrle Castle","30C",2050,"1","137","449","SJ306571","SJ 30671 57156","SJ306570","96","41","gritstone outcrop by castle walls","no access issue; castle is free to visit","","2015-03-15","","117","256","330669","357153","53.107056","-3.03709","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14794,"Dinas Emrys","30B",1997,"1","137","449","SH606492","SH 60669 49247","SH607494","97","40","rock","","","2015-01-30","","115","OL17W","260666","349244","53.02231","-4.078783","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14795,"Coed Dolwyd","30C",2042,"1","134","440","SH811770","SH 81153 77051","SH812767","99","35","no feature","summit 140m NE at SH 81254 77147 (no feature) may be as high","","2015-03-15","","116","OL17E","281150","377048","53.277068","-3.783882","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14796,"Pen y Garn","30B",2037,"1","135","443","SH581411","SH 58144 41171","SH580414","103","32","outcrop","","","2012-12-05","","124","OL18W","258141","341168","52.949098","-4.112857","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14797,"Foel Llanfendigaid","30F",2137,"1","132","433","SH568055","SH 56899 05555","SH573054","54","78","large boulder towards wall","small boulder 55m S at SH 56877 05506 is probably lower","","2017-12-13","","124","OL23W","256896","305551","52.628811","-4.115788","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14798,"Coed Gaer","30C",2052,"1","134","440","SH799808","SH 79930 80848","SH815819","61","73","middle one of three outcrops","","Seco 2x Hand Level","2014-05-07","Relocated from SH802810 April 2014","115","OL17E","279927","380845","53.310906","-3.803651","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14799,"Sotherby Top","30A",1961,"1","131","430","SH487835","SH 48782 83511","SH470834","63","68","no feature: ground by wall","","","2014-12-15","","114 115","263N","248779","383508","53.326844","-4.272075","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,"Mynydd Pant","30C",2052,"1","131","430","SH810816","SH 81039 81644","SH807812","88","43","small embedded rock 3m SW of covered reservoir fence corner","","","2012-12-05","","116","OL17E","281036","381641","53.318308","-3.787314","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14801,"Pen Pontblyddyn","30C",2051,"1","130","427","SJ282607","SJ 28204 60733","SJ272621","94","36","no feature","flat summit area","","2015-12-21","","117","266S","328202","360730","53.138878","-3.074737","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14802,"Gorse Hill","30B",2031,"1","130","427","SH775752","SH 77585 75229","SH776754","97","33","no feature","","Seco 2x Hand Level","2013-12-03","May be higher than nearby hill 7514 Iolyn Park and hence a Subhump","115","OL17E","277582","375226","53.259886","-3.836662","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14803,"Pen y Foel","30A",1961,"1","123","404","SH425844","SH 42577 84420","SH439826","62","61","base of red-bricked structure","","obvious summit","2012-01-20","","114 115","263N","242574","384417","53.333198","-4.365612","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14804,"Bangor Mountain","30B",1975,"1","118","387","SH579711","","SH575693","87","31","","","","2012-12-05","118m spot height 90m NE of trig pillar is possibly highest point","114 115","OL17W 263S","257900","371100","53.217914","-4.129677","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14805,"Bryn Carmel","30A",1961,"1","116","381","SH388824","SH 38805 82454","SH414828","78","38","grassy mound 50m SSW of trig point","earthy stony mound c3m north of trig point could be as high but manmade","Abney level","2016-07-01","","114","262","238802","382451","53.314405","-4.421204","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14806,"Tan-y-bryn","30B",2031,"1","114","374","SH779728","SH 77971 72899","SH761719","52","62","ground by ruined house","knoll just to W is slightly lower","","2015-03-15","","115","OL17E","277968","372896","53.239041","-3.829985","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14807,"Cefn","30F",2148,"1","119","390","SH721004","SH 72136 00406","SH725008","59","60","outcrop in trees","outcrop in gorse 110m E at SH 72315 0043 may be as high","Seco 2x Hand Level","2012-12-05","","135","OL23W","272133","300402","52.586353","-3.888808","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14808,"Pen Erw-goed","30F",2137,"1","119","390","SH650155","SH 65025 15543","SH655157","67","52","outcrop","summit is in trees; SW summit is 90m away at SH 64943 15504","","2012-12-05","","124","OL23W","265022","315539","52.72063","-3.999902","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14809,"Clogwyn Gwyn","30D",2074,"1","113","371","SH611350","SH 61113 35077","SH615355","55","58","outcrop on W side of wall in oakwood","","","2012-12-05","","124","OL18W","261110","335074","52.895129","-4.066089","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14810,"Degannwy Castle","30C",2052,"1","110","361","SH781794","SH 78161 79437","SH792803","32","78","grassed over castle ruins","","","2012-12-05","","115","OL17E","278158","379434","53.297825","-3.829646","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14811,"Pen y Cil","30A",1960,"1","107","351","SH155243","SH 15593 24342","SH148253","63","44","cairn","","obvious summit","2015-03-21","","123","253","215589","324338","52.785048","-4.735961","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14812,"Bryn Glyn Uchaf","30B",2031,"1","107","351","SH769725","SH 76969 72509","SH774725","69","38","gorse patch in pasture","","","2012-01-20","","115","OL17E","276966","372506","53.235306","-3.844840","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14813,"Penmynydd","30A",1961,"1","106","348","SH514748","SH 51446 74805","SH523764","72","34","trig point","","","2012-12-05","possible alternative summit at SH506745","114 115","OL17W 263S","251443","374802","53.2494","-4.228033","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14814,"Bryn Maelgwyn","30C",2052,"1","105","344","SH795805","SH 79586 80543","SH798805","64","41","no feature: ground by wall","summit in trees","","2012-12-05","","115","OL17E","279583","380540","53.308088","-3.808696","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14815,"Clogwynbach","30A",1951,"1","101","331","SH385371","SH 38589 37109","SH396390","59","42","outcrop at base of folly","","","2012-01-20","","123","253 254","238586","337105","52.907087","-4.401633","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14816,"Bryn Ogwen [Penrhos Garnedd]","30B",1975,"0 ","95","312","SH558700","","SH563700","42","53","","","","2015-09-03","","114 115","OL17W 263S","255800","370000","53.207467","-4.160606","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14817,"Mynydd Carreg","30A",1960,"0 ","99.2","325","SH163291","SH 16374 29171","SH159280","53","46","circular stone professionally-built wind shelter","","Trimble GeoXH 6000","2015-03-21","","123","253","216370","329167","52.828676","-4.727108","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14818,"Bryn-teg","30A",1961,"0 ","97","318","SH389767","SH 38959 76763","SH402779","64","33","no feature: ground on track by reservoir","","","2014-08-04","","114","262 263S","238956","376760","53.263342","-4.416008","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14819,"Penmaendovey","30F",2151,"0 ","96","315","SN689994","SN 68961 99453","SN687999","26","70","no feature: ground near slabby outcrop","","Seco 2x Hand Level","2014-09-11","","135","OL23W","268958","299449","52.577034","-3.935267","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14820,"Pen Ty-fry","30B",1994,"0 ","87.3","286","SH607398","SH 60727 39848","SH607395","48","39","rock","","Trimble GeoXH 6000","2015-04-24","","124","OL18W","260724","339845","52.937890","-4.073871","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14821,"Abergwynant Woods","30F",2158,"0 ","97","318","SH677178","SH 67729 17849","SH682178","46","51","no feature: deep heather in loop of track","forested area","","2018-02-04","","124","OL18W OL23W","267726","317845","52.742016","-3.960822","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14822,"Bryniau","30C",2052,"0 ","93","305","SH787806","SH 78784 80668","SH784800","49","44","outcrop","outcrop 20m SW at SH 78767 80655 may be as high","","2012-01-20","","115","OL17E","278781","380665","53.309028","-3.820774","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14823,"Coed Mynydd-Meilian","30A",1954,"0 ","92","302","SH295371","SH 29536 37128","SH295366","35","57","knoll","summit is in trees","","2012-01-20","","123","253","229532","337124","52.904461","-4.53612","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14824,"Bryniau","30C",2042,"0 ","91","299","SH798746","","SH797743","59","32","","","","2015-03-15","alternative summit at SH797746","115","OL17E","279800","374600","53.254768","-3.803197","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14825,"Coed-y-garth","30F",2137,"0 ","89","292","SH667172","SH 66751 17241","SH668170","26","63","no feature, in trees","West summit at SH 66661 17206 is probably slightly lower","","2018-02-04","","124","OL18W OL23W","266748","317237","52.736313","-3.975053","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14826,"Graig Wen","30A",1961,"0 ","91.3","300","SH397947","SH 39737 94743","SH419918","43","48","rock","small outcrop by trig point 80m ESE at SH 39810 94707 is 0.2m lower; WNW summit at SH39657 94778 is 0.3m lower","Abney level/Trimble GeoXH 6000","2014-10-19","","114","262","239734","394741","53.425054","-4.413461","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14827,"Maes Maethlu","30A",1961,"0 ","88","289","SH311869","SH 31119 86933","SH320878","52","36","mound by SW corner of water tank compound","flat summit area","","2012-01-20","","114","262","231115","386930","53.352231","-4.538848","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14828,"Cefncwmwd","30A",1961,"0 ","84","276","SH434742","SH 43443 74207","SH420749","49","35","no feature: grass c5m from garden wall","","","2012-01-20","","114 115","263S","243440","374204","53.241728","-4.347583","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14829,"Pen-y-bwlch","30B",1994,"0 ","86","282","SH610396","SH 61023 39615","SH614397","53","33","mossy outcrop","","Seco 2x Hand Level","2015-03-15","","124","OL18W","261020","339612","52.935873","-4.069369","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14830,"Pen-y-gaer","30A",1955,"0 ","83","272","SH298282","SH 29845 28236","SH303266","24","59","small grassy mound","","","2012-12-05","","123","253","229841","328232","52.824702","-4.526884","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14831,"Penrhyn-isaf","30B",1994,"0 ","81","266","SH588377","SH 58888 37772","SH599385","19","62","slender slate post","","","2012-01-20","","124","OL18W","258885","337769","52.91876","-4.100312","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14832,"Penbrynyreglwys","30A",1961,"0 ","81","266","SH293924","SH 29314 92444","SH301920","34","47","cairn on knoll","ground c 20m S may be as high","","2012-01-20","","114","262","229310","392442","53.401138","-4.568916","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14833,"Ogof Foel","30D",2074,"0 ","78","256","SH583346","SH 58315 34639","SH595340","4","74","OS bolt","","","2012-01-20","","124","OL18W","258312","334636","52.890464","-4.107462","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14834,"Moel Castell Mawr","30A",1961,"0 ","78","256","SH525817","SH 52589 81742","SH522815","43","35","hedge corner","","","2014-12-15","","114 115","263N","252586","381739","53.312029","-4.214135","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14835,"Tre-wilmot","30A",1959,"0 ","77","253","SH227816","SH 22776 81660","SH218811","37","40","largest of three upright rocks","","","2012-01-20","","114","262","222772","381657","53.302153","-4.661104","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14836,"Y Garth","30D",2074,"0 ","76","249","SH622379","","SH625382","7","69","","","","2012-01-20","","124","OL18W","262200","337900","52.920801","-4.051096","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14837,"Farchynys","30D",2056,"0 ","73","239","SH662180","SH 66293 18084","SH662186","4","69","no feature","","","2012-12-05","","124","OL18W OL23W","266290","318080","52.743774","-3.982176","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14838,"Bryn Dwyryd","30B",1994,"0 ","75","246","SH625394","SH 62598 39421","SH626400","29","46","outcrop","outcrop 55m NE at SH 62634 39465 is probably lower","","2016-08-24","","124","OL18W","262595","339418","52.934536","-4.045868","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14839,"Parc y Borth","30A",1957,"0 ","74","243","SH558375","","SH556377","38","36","","","","2015-08-22","Relocated from SH561376, August 2015","124","OL18W 254","255800","337500","52.915527","-4.146041","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14840,"Furnace Wood","30C",2042,"0 ","70","230","SH796718","SH 79647 71876","SH795716","37","33","no feature","summit in trees","","2017-03-07","","115","OL17E","279644","371873","53.230233","-3.804498","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14841,"Moel y Gadair","30A",2037,"0 ","66.6","219","SH521391","SH 52171 39142","SH520393","36","31","no feature: pasture","boulder on N summit at SH 52244 39251 is c 3-4m lower","Trimble GeoXH 6000","2015-09-12","35m contour ring either side of col on geograph","124","254","252168","339139","52.929259","-4.200765","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14842,"Dinas Gynfor","30A",1961,"0 ","69.3","227","SH391950","SH 39119 95049","SH 3928 9483","15.1","54.2","small cairn","","Trimble GeoXH 6000","2014-10-19","","114","262","239116","395047","53.427614","-4.422909","W","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
