hillnumber, hillname, region, parent, classification, metres, feet, gridref, gridref10, colgridref, colheight, drop, feature, observations, survey, revision, comments, map50, map25, xcoord, ycoord, latitude, longitude, country, climbed, tumponly,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,Sy,Fel,CoH,CoA,CoU,CoL,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,DN,BL,Bg,T100,xMT,xC,xG,xN,xDT,O,Un,P600,P500
18040,"Brayley Hill","40",2889,"2","224","735","SS681304","","SS676311","178","46","","","","2012-01-20","","180","OL9W","268100","130400","51.057744","-3.883481","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18042,"Widworthy Hill","40",2892,"2","223","732","SY215987","","SY207992","156","67","","","","2012-01-20","","192 193","116","321500","98700","50.782530","-3.114876","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18043,"Westhill","40",2889,"2","223","732","SS942216","SS 94270 21694","SS939221","178","45","no feature: pasture","flat summit area","","2012-01-20","","181","114N","294267","121684","50.984816","-3.507703","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18044,"Surridge Knap","40",2889,"2","223","732","SS942242","SS 94265 24268","SS941238","187","36","no feature: pasture","","","2012-01-20","","181","114N","294263","124262","51.00799","-3.508525","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18050,"Little Hangman","40",2889,"2","218","715","SS585480","SS 58504 48068","SS587479","183","35","no feature: ground 3m N of bench","","","2014-08-07","","180","OL9W 139","258501","148062","51.214182","-4.027300","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18052,"Barton Knap","40",2889,"2","217","712","SS969224","SS 96985 22461","SS968220","167","50","no feature: pasture at hedgebank junction","","","2012-01-20","","181","114N","296983","122455","50.99224","-3.469255","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18057,"Highleigh Hill","40",2889,"2","215","705","SS915233","SS 91566 23312","SS909243","175","40","no feature: pasture","flat summit area","","2012-01-20","","181","114N","291564","123304","50.998875","-3.546695","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18061,"Dobbs Moor","40",2889,"2","213","699","SS694161","","SS702173","177","36","","","","2015-03-15","","180","127","269400","116100","50.929516","-3.859797","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18063,"Whitestone Down","40",2889,"2","212","696","SS945253","SS 94597 25340","SS949256","156","56","boulder 1m high","","","2017-03-22","","181","114N","294595","125334","51.017687","-3.504106","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18064,"Castle Close","40",2889,"2","212","696","SS936180","SS 93692 18087","SS935186","169","43","no feature: pasture","summit is flat area within a hillfort","","2012-01-20","","181","114N","293689","118074","50.952258","-3.514878","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18067,"Rower Hill","40",2892,"2","211","692","ST234059","ST 23413 05966","ST232064","169","42","no feature: pasture","flat summit area","","2012-01-20","","192 193","116","323411","105960","50.848063","-3.0893","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18068,"Spreacombe Hill","40",2889,"2","211","692","SS485425","SS 48572 42591","SS484431","176","35","no feature: ground on N side of hedge","flat summit area","","2012-01-20","","180","139","248569","142584","51.162409","-4.167088","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18069,"Trinity Hill","40",2896,"2","211","692","SY308959","SY 30825 95956","SY314963","179","32","no feature: ground by path","","","2017-03-07","","193","116","330823","95950","50.758994","-2.982142","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18072,"Stuckeridge","40",2889,"2","208","682","SS922211","SS 92222 21192","SS917214","173","35","no feature: ground S of track","summit is in open woodland","","2012-01-20","","181","114N","292220","121184","50.979941","-3.53672","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18075,"Higher Slade Hill","40",2889,"2","206","676","SS502466","","SS503456","168","38","","","","2012-01-20","","180","OL9W 139","250200","146600","51.198922","-4.145458","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18078,"Jose's Cross","40",2889,"2","205","673","SS695211","","SS711202","169","36","","","","2017-08-24","","180","127","269500","121100","50.974477","-3.860167","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18083,"Tricombe Hill","40",2892,"2","202","663","SY202966","SY 20290 96658","SY197970","172","30","no feature: pasture","flat summit area","","2017-03-07","","192 193","115","320287","96652","50.763953","-3.131629","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18084,"Rock Hill","40",2889,"2","201","659","SS513412","SS 51378 41226","SS516420","158","43","no feature: ground near NE corner of field","","","2015-03-15","","180","OL9W 139","251375","141214","51.150835","-4.12642","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18085,"Morebath Hill","40",2889,"2","200","656","SS955251","SS 95522 25184","SS958254","169","31","no feature: pasture","","","2014-06-29","","181","114N","295520","125178","51.016454","-3.490879","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18086,"Woolacombe Down","40",2889,"1","199","653","SS468428","","SS476429","162","37","","","","2012-01-20","","180","139","246800","142800","51.163875","-4.192464","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18093,"Frandale Hill","40",2889,"1","196","643","ST004242","ST 00405 24300","ST005247","157","39","no feature: arable field","","","2017-03-22","","181","128W","300403","124294","51.009374","-3.421045","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18094,"Sidbury Castle","40",2892,"1","196","643","SY128913","","SY124915","154","42","","","","2015-03-15","","192 193","115","312800","91300","50.714755","-3.236504","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18098,"Upham Hill","40",2889,"1","193","633","SS875086","SS 87540 08618","SS880088","162","31","no feature","","","2012-01-20","","192","114N","287537","108612","50.866035","-3.599509","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18099,"Codden Hill","40",2889,"1","192","630","SS582295","","SS609274","128","64","","","","2015-03-15","","180","127 139","258200","129500","51.047295","-4.024303","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18100,"Yollacombe Hill","40",2889,"1","192","630","SS638288","","SS655294","116","76","","","","2012-01-20","","180","127","263800","128800","51.042360","-3.944199","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18101,"Danes Hill","40",2892,"1","192","630","ST256006","ST 25649 00665","ST255008","154","38","no feature: pasture","","","2012-01-20","","192 193","116","325647","100659","50.800693","-3.056467","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18105,"Oxford Down","40",2889,"1","189","620","SS662287","SS 66260 28807","SS644289","149","40","no feature: ground in small copse","ground in copse 200m SE at SS 66421 28685 is probably lower","","2012-08-27","","180","127","266257","128794","51.042887","-3.909165","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18117,"Woolsgrove Hill","40",2889,"1","183","600","SS793032","","SS796057","139","44","","","","2014-10-30","","191","113","279300","103200","50.815724","-3.714728","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18122,"Round Hill","40",2889,"1","182","597","SS917062","","SS916059","143","39","","","","2012-01-20","","192","114S","291700","106200","50.845145","-3.539665","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18123,"Buckerell Knap","40",2892,"1","181","594","ST127014","ST 12754 01503","ST121016","145","36","no feature: ground in clearing","","","2012-01-20","","192 193","115","312752","101497","50.806427","-3.239611","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18124,"Knightstone Down","40",2889,"1","181","594","SS787066","SS 78745 06673","SS786076","151","30","no feature: pasture","","","2012-01-20","","191","113","278742","106667","50.846773","-3.723788","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18125,"Musbury Castle","40",2896,"1","179","587","SY282942","SY 28279 94244","SY299940","131","48","no feature","","","2015-03-15","","193","116","328277","94238","50.743292","-3.017899","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18131,"Hearson Cross Hill","40",2889,"Un","176","577","SS596294","","SS588294","148","28","","","","2016-06-22","deleted Tump June 2016","180","127 139","259600","129400","51.04674","-4.004305","E","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18135,"Whitechapel Moors Fort","40",2889,"1","177","581","SS756264","SS 75654 26416","SS756269","127","50","no feature: ground on earthwork","summit is on NW edge of hill fort","","2017-08-06","","180","127","275651","126404","51.023517","-3.774413","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18140,"Hilltown","40",2889,"1","174","571","SS656232","","SS646264","124","50","","","","2015-03-15","","180","127","265600","123200","50.992454","-3.916462","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18141,"White Ball Hill","40",2892,"1","173","568","ST089182","","ST088171","136","37","","","","2012-01-20","","181","128W","308900","118200","50.955996","-3.298426","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18142,"Evergreen Hill","40",2892,"1","172","564","SY135929","SY 13541 92931","SY132932","132","40","no feature: pasture","","","2012-01-20","","192 193","115","313539","92925","50.729477","-3.226427","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18145,"Shute Hill","40",2892,"1","171","561","SY253984","SY 25351 98407","SY245984","107","64","no feature: ground on hedgebank","","","2012-01-20","","192 193","116","325348","98401","50.780353","-3.060236","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18147,"Prowses","40",2889,"1","171","561","SS926066","SS 92684 06625","SS926064","136","35","no feature","ground beside fence","Abney level","2014-10-30","","192","114S","292681","106619","50.849098","-3.525853","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18150,"Ridgeway Hill","40",2889,"1","170","558","SS767063","SS 76795 06403","SS770069","137","33","ground by water tank","","","2017-03-07","","191","113","276792","106397","50.843934","-3.751382","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18154,"Johnstone Moors","40",2889,"1","168","551","SS738263","SS 73817 26343","SS741269","127","41","no feature: ground near NE corner of pasture","","Seco 2x Hand Level","2012-01-20","","180","127","273814","126334","51.022487","-3.800568","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18156,"Pudnor Hill","40",2889,"1","167","548","SS570366","SS 57090 36693","SS569376","102","65","no feature: ground E of hedge","flat summit area","","2012-01-20","","180","OL9W 139","257087","136684","51.111582","-4.043008","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18160,"Black Hill","40",2892,"1","167","548","SY026854","","SY032862","131","36","","","","2012-01-20","","192","115","302600","85400","50.660090","-3.379383","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18161,"Bydown Hill","40",2889,"1","168","551","SS624295","","SS628295","132","36","","","","2014-06-29","","180","127","262400","129500","51.048317","-3.964423","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18162,"Maiden Down","40",2892,"1","167","548","ST083163","ST 08336 16380","ST095162","136","31","no feature: ground on E edge of field","corner of field 55m SE at ST 08357 16329 is 0.3m lower","Seco 2x Hand Level","2014-06-29","","181","128W","308334","116374","50.939493","-3.306029","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18163,"Profits Down Hill","40",2892,"1","166","545","ST235047","ST 23504 04775","ST239036","126","40","no feature: ground by pole","","","2017-03-07","","192 193","116","323502","104769","50.837367","-3.087758","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18165,"Hawkerland Hill","40",2892,"1","166","545","SY048900","SY 04826 90090","SY042890","132","34","1m bank on W verge of road","","","2017-04-30","","192","115","304823","90084","50.702571","-3.349142","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18166,"Stockleigh English Hill","40",2889,"1","166","545","SS848066","SS 84847 06683","SS846073","133","33","no feature: pasture","","","2012-01-20","","191","114S","284844","106677","50.848111","-3.637152","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18172,"Common Moors","40",2889,"1","164","538","SS709263","SS 70969 26395","SS711273","124","40","no feature: pasture","flat summit area","","2012-01-20","","180","127","270966","126384","51.022304","-3.841171","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18175,"Pitfield Hill","40",2892,"1","163","535","SY063958","SY 06372 95816","SY060933","122","41","low earth bank W edge of field E side of A30","","","2017-04-30","","192","115","306370","95810","50.754302","-3.328711","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18177,"Rocknell Hill","40",2889,"Un","153.8","505","ST051168","ST 05174 16886","ST050171","128","26","no feature","","","2018-03-17","Tump deletion in 2018 after extensive quarrying","181","128W","305172","116880","50.94353","-3.351151","E","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18178,"Coxleigh Barton Hill","40",2889,"1","163","535","SS585355","SS 58567 35523","SS583358","132","31","no feature: ground on W side of farm road","ground 15m SE at SS 58579 35514 on side of farm road may be as high","","2012-01-20","","180","OL9W 139","258564","135514","51.101434","-4.021463","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18184,"Chilton Hill","40",2889,"1","160","525","SS858040","","SS873052","102","58","","","","2012-01-20","","191","114S","285800","104000","50.824234","-3.622748","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18186,"Saunton Down","40",2889,"1","159","522","SS451384","SS 45152 38479","SS476392","107","52","no feature","","","2012-01-20","","180","139","245149","138473","51.124554","-4.214192","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18187,"Raddon Down","40",2889,"1","159","522","SS792011","SS 79206 01140","SS788018","112","47","no feature: ground at edge of field","","Seco 2x Hand Level","2017-03-07","","191","113","279203","101134","50.797135","-3.715419","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18188,"Chilton Hill North Top","40",2889,"1","159","522","SS860046","SS 86019 04648","SS860043","125","34","no feature: ground N of hedge","","","2012-01-20","","191","114S","286016","104642","50.83005","-3.619877","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18191,"Castle Hill","40",2889,"1","158","518","SS672287","SS 67232 28735","SS675292","128","30","ground by folly","folly is built on levelled area","","2015-03-15","","180","127","267229","128724","51.042483","-3.895282","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18192,"Alswear Hills","40",2889,"1","158.2","519","SS715232","SS 71601 23254","SS 7156 2387","120.7","37.5","no feature: arable field","summit is 0.1m higher than S summit at SS 71512 22374","","2017-08-06","Relocated from SS715223 in Aug 2017","180","127","271598","123244","50.994224","-3.831053","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18194,"Great Pen","40",2892,"1","155","509","SY216941","SY 21689 94173","SY212935","73","82","no feature: ground near cairn","","","2012-01-20","","192 193","116","321687","94167","50.741801","-3.111266","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18197,"Hangman's Hill","40",2889,"1","158","518","SS596297","SS 59637 29724","SS596295","126","32","no feature: ground in pasture E of mast","","","2014-03-21","","180","127 139","259634","129714","51.049574","-4.003937","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18207,"Clorridge Hill","40",2889,"1","146","479","SS581462","SS 58138 46231","SS579459","102","44","outcrop along fenceline","this is E summit; rocky knoll on summit 90m W at SS 58050 46237 is c.1m lower","Seco 2x Hand Level","2018-06-07","","180","OL9W 139","258135","146225","51.197583","-4.03181","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18214,"Cheriton Hill","40",2892,"1","141","463","ST103003","","ST102010","111","30","","","","2012-01-20","","192 193","115","310300","100300","50.795289","-3.274103","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18216,"Goodleigh Hill","40",2889,"1","140","459","SS592336","SS 59278 33667","SS596339","79","61","no feature: pasture","flat summit area","","2012-01-20","","180","OL9W 139","259275","133654","51.084894","-4.01059","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18220,"The Head","40",2889,"1","138","453","SS661181","","SS653187","90","48","","","","2012-01-20","","180","127","266100","118100","50.946734","-3.907462","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18221,"Mortehoe Hill","40",2889,"1","137","449","SS455454","SS 45528 45472","SS457451","103","34","outcrop 10m E of plaque","","","2012-01-20","","180","139","245525","145464","51.187473","-4.211826","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18227,"Clapworthy Hill","40",2889,"1","134","440","SS678235","SS 67898 23551","SS683240","89","45","no feature: ground SW of gate","flat summit area","","2017-08-06","","180","127","267895","123544","50.996082","-3.883899","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18230,"Ashley Hill","40",2889,"1","134","440","SS920033","","SS918036","103","31","","","","2012-01-20","","192","114S","292000","103300","50.819132","-3.534550","E","",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
